topic,model,struktur,index,latency_model_ms,question,optionA,optionB,optionC,optionD,answer,solution_model,solution_verifier,verifier_model,latency_verifier_ms,clarity,context_accuracy,final_answer_accuracy,quality_of_working,judge_notes,prompt_generator
mathematics,qwen,struktur1,11,7535,A rectangular garden has a length of 14 meters and a width of 9 meters. What is the area of the garden?,A. 126 square meters,B. 23 square meters,C. 112 square meters,D. 135 square meters,A,"The area of a rectangle is calculated by multiplying the length by the width. Here, the length is 14 meters and the width is 9 meters. Therefore, the area is 14 * 9 = 126 square meters.","The problem asks for the area of a rectangular garden.
The formula for the area of a rectangle is Area = length × width.
The given length is 14 meters and the width is 9 meters.
Substituting the values into the formula: Area = 14 m × 9 m.
Calculation: 14 × 9 = 126.
Therefore, the area of the garden is 126 square meters.
This corresponds to option A.",gemini:gemini-2.5-pro,12098,5.0,5.0,Correct,5.0,"Clarity: The question is perfectly clear, providing all necessary information (shape, dimensions) and asking a direct question.
Context Accuracy: The context of a garden with these dimensions is entirely realistic and appropriate for a basic geometry problem.
Quality of Working: The generator's solution correctly states the formula for the area of a rectangle, substitutes the values correctly, and performs the arithmetic accurately.
Final Answer Accuracy: The generator's result of 126 square meters is correct and matches the provided key (A).","SYSTEM: You are a Grade 12 Mathematics teacher.
Write EXACTLY 1 high-quality multiple-choice question (MCQ) and INCLUDE a brief solution (3–6 lines, plain text).
SP (Standard Prompting):
• Write 1 medium-difficulty computational MCQ from ONE of: algebra (functions/inverse/systems), trigonometry (identities/evaluation), basic calculus (limits/derivatives/simple integrals), or short statistics.
• Use realistic numbers; round to 2 decimals when needed; avoid formal proofs.
• Distractors must reflect typical mistakes (sign errors, wrong identities, derivative/limit rules, rounding).

STRICT OUTPUT CONTRACT (SINGLE ITEM):
- Return ONLY a JSON array containing EXACTLY 1 object:
  [{""question"":""..."",""options"":[""A. ..."",""B. ..."",""C. ..."",""D. ...""],""answer"":""A"",""solution"":""3–6 short lines, plain text; no LaTeX/markdown.""}]
- The ""solution"" field is MANDATORY with 3–6 short lines (plain text; no LaTeX/markdown).
- No extra text outside JSON; no code fences.
- Options MUST be prefixed ""A. ""/""B. ""/""C. ""/""D. "" and ""answer"" ∈ {A,B,C,D}.
- NO LaTeX: do not use $ or backslashes; write plain text (sin, cos, pi, (a)/(b)).
USER: Topic: Mathematics. Create 1 MCQ following the instructions and return a single-item JSON with the ""solution"" field.

Additional constraint:
- Avoid reusing the following words/numbers: along, far, prism, 65, 8, constant, car, evaluate, what, value, garden, cos, 2, approaches, derivative, than, travels, find, does, height, twice, 30, 3, 2.5, that, more, degrees, limit, perimeter, rectangular, ball, with, position, length, 120, from, moves, 5, upward, width, particle, speed, 10, 60, sin, 0, travel, its, function, thrown, volume, 7, 15, cubic, 36, and, meters, 4, how, has, 18, tan, straight, line.
- Do NOT print this list in the output."
mathematics,qwen,struktur1,12,8788,"A rectangular garden has a length that is 4 meters longer than its width. If the area of the garden is 60 square meters, what is the width of the garden?",A. 5 meters,B. 6 meters,C. 7 meters,D. 8 meters,B,"Let the width be w meters. Then the length is w + 4 meters. The area is given by w(w + 4) = 60. Solving the quadratic equation w^2 + 4w - 60 = 0, we get (w + 10)(w - 6) = 0. Thus, w = 6 meters (since width cannot be negative).","Let w be the width of the garden in meters.
The length is given as w + 4 meters.
The area of a rectangle is length times width, so the equation is w(w + 4) = 60.
This expands to the quadratic equation w^2 + 4w - 60 = 0.
Factoring the quadratic gives (w + 10)(w - 6) = 0.
The possible solutions are w = -10 or w = 6.
Since the width cannot be negative, the width of the garden is 6 meters.",gemini:gemini-2.5-pro,23711,5.0,5.0,Correct,5.0,"Clarity: The question is clearly stated, providing all necessary information without ambiguity.
Context Accuracy: The context of a rectangular garden with these dimensions (6m x 10m) is perfectly realistic.
Quality of Working: The generator's solution correctly sets up and solves the quadratic equation, and properly discards the non-physical negative root. The steps are logical and easy to follow.
Final Answer Accuracy: The generator's answer of 6 meters is correct and matches the provided key.","SYSTEM: You are a Grade 12 Mathematics teacher.
Write EXACTLY 1 high-quality multiple-choice question (MCQ) and INCLUDE a brief solution (3–6 lines, plain text).
SP (Standard Prompting):
• Write 1 medium-difficulty computational MCQ from ONE of: algebra (functions/inverse/systems), trigonometry (identities/evaluation), basic calculus (limits/derivatives/simple integrals), or short statistics.
• Use realistic numbers; round to 2 decimals when needed; avoid formal proofs.
• Distractors must reflect typical mistakes (sign errors, wrong identities, derivative/limit rules, rounding).

STRICT OUTPUT CONTRACT (SINGLE ITEM):
- Return ONLY a JSON array containing EXACTLY 1 object:
  [{""question"":""..."",""options"":[""A. ..."",""B. ..."",""C. ..."",""D. ...""],""answer"":""A"",""solution"":""3–6 short lines, plain text; no LaTeX/markdown.""}]
- The ""solution"" field is MANDATORY with 3–6 short lines (plain text; no LaTeX/markdown).
- No extra text outside JSON; no code fences.
- Options MUST be prefixed ""A. ""/""B. ""/""C. ""/""D. "" and ""answer"" ∈ {A,B,C,D}.
- NO LaTeX: do not use $ or backslashes; write plain text (sin, cos, pi, (a)/(b)).
USER: Topic: Mathematics. Create 1 MCQ following the instructions and return a single-item JSON with the ""solution"" field.

Additional constraint:
- Avoid reusing the following words/numbers: along, far, prism, 65, 9, 8, constant, car, evaluate, what, value, garden, cos, 2, approaches, derivative, than, travels, find, does, height, twice, 30, 3, 2.5, that, more, degrees, 14, limit, perimeter, rectangular, ball, with, position, length, 120, from, moves, 5, upward, width, particle, speed, 10, 60, sin, 0, travel, its, function, thrown, volume, 7, 15, cubic, 36, and, meters, 4, how, has, 18, tan, straight, line.
- Do NOT print this list in the output."
mathematics,qwen,struktur1,13,8137,A rectangular garden has a length of 15 meters and a width of 8 meters. What is the area of the garden?,A. 120 square meters,B. 100 square meters,C. 110 square meters,D. 130 square meters,A,"The area of a rectangle is given by the formula length times width. Here, the length is 15 meters and the width is 8 meters. Therefore, the area is 15 * 8 = 120 square meters.","The problem asks for the area of a rectangular garden.
The formula for the area of a rectangle is Area = length × width.
The given length is 15 meters and the width is 8 meters.
Substituting the values: Area = 15 m × 8 m.
Calculation: 15 × 8 = 120.
The area of the garden is 120 square meters.
This corresponds to option A.",gemini:gemini-2.5-pro,19396,5.0,5.0,Correct,5.0,"Clarity: The question is perfectly clear, providing all necessary information (shape, dimensions) and unambiguous options.
Context Accuracy: The context of a garden with dimensions 15m by 8m is entirely realistic and plausible.
Quality of Working: The generator's solution correctly states the formula, substitutes the given values, performs the arithmetic correctly, and includes the proper units.
Final Answer Accuracy: The generator's calculated answer of 120 square meters is correct and matches the provided key.","SYSTEM: You are a Grade 12 Mathematics teacher.
Write EXACTLY 1 high-quality multiple-choice question (MCQ) and INCLUDE a brief solution (3–6 lines, plain text).
SP (Standard Prompting):
• Write 1 medium-difficulty computational MCQ from ONE of: algebra (functions/inverse/systems), trigonometry (identities/evaluation), basic calculus (limits/derivatives/simple integrals), or short statistics.
• Use realistic numbers; round to 2 decimals when needed; avoid formal proofs.
• Distractors must reflect typical mistakes (sign errors, wrong identities, derivative/limit rules, rounding).

STRICT OUTPUT CONTRACT (SINGLE ITEM):
- Return ONLY a JSON array containing EXACTLY 1 object:
  [{""question"":""..."",""options"":[""A. ..."",""B. ..."",""C. ..."",""D. ...""],""answer"":""A"",""solution"":""3–6 short lines, plain text; no LaTeX/markdown.""}]
- The ""solution"" field is MANDATORY with 3–6 short lines (plain text; no LaTeX/markdown).
- No extra text outside JSON; no code fences.
- Options MUST be prefixed ""A. ""/""B. ""/""C. ""/""D. "" and ""answer"" ∈ {A,B,C,D}.
- NO LaTeX: do not use $ or backslashes; write plain text (sin, cos, pi, (a)/(b)).
USER: Topic: Mathematics. Create 1 MCQ following the instructions and return a single-item JSON with the ""solution"" field.

Additional constraint:
- Avoid reusing the following words/numbers: along, far, prism, 65, 9, 8, constant, car, evaluate, what, value, garden, cos, 2, approaches, derivative, than, travels, find, does, height, twice, 30, 3, longer, 2.5, that, more, degrees, 14, limit, perimeter, rectangular, ball, with, position, length, 120, from, moves, 5, upward, width, particle, speed, 10, 60, sin, 0, travel, its, function, thrown, volume, 7, 15, cubic, 36, and, meters, 4, how, has, 18, tan, straight, line.
- Do NOT print this list in the output."
mathematics,qwen,struktur1,14,19865,"A rectangular garden has a length of 10 meters and a width of 5 meters. If the length is increased by 2 meters and the width is decreased by 1 meter, what is the new area of the garden?",A. 48 square meters,B. 50 square meters,C. 45 square meters,D. 52 square meters,A,"The original length is 10 meters and the width is 5 meters. The new length is 10 + 2 = 12 meters, and the new width is 5 - 1 = 4 meters. The new area is 12 * 4 = 48 square meters.","The initial dimensions of the rectangular garden are length = 10 meters and width = 5 meters.
The length is increased by 2 meters, so the new length is 10 + 2 = 12 meters.
The width is decreased by 1 meter, so the new width is 5 - 1 = 4 meters.
The new area is calculated by multiplying the new length and new width.
New Area = 12 meters * 4 meters = 48 square meters.",gemini:gemini-2.5-pro,9990,5.0,5.0,Correct,5.0,"Clarity: The question is perfectly clear, providing all necessary values and stating the objective without ambiguity.
Context Accuracy: The context of a garden with these dimensions and modifications is realistic and mathematically sound.
Quality of Working: The generator's solution is flawless. It correctly identifies the new dimensions and then accurately calculates the new area in a clear, step-by-step manner.
Final Answer Accuracy: The generator's answer of 48 square meters is correct and matches the provided key (A).","SYSTEM: You are a Grade 12 Mathematics teacher.
Write EXACTLY 1 high-quality multiple-choice question (MCQ) and INCLUDE a brief solution (3–6 lines, plain text).
SP (Standard Prompting):
• Write 1 medium-difficulty computational MCQ from ONE of: algebra (functions/inverse/systems), trigonometry (identities/evaluation), basic calculus (limits/derivatives/simple integrals), or short statistics.
• Use realistic numbers; round to 2 decimals when needed; avoid formal proofs.
• Distractors must reflect typical mistakes (sign errors, wrong identities, derivative/limit rules, rounding).

STRICT OUTPUT CONTRACT (SINGLE ITEM):
- Return ONLY a JSON array containing EXACTLY 1 object:
  [{""question"":""..."",""options"":[""A. ..."",""B. ..."",""C. ..."",""D. ...""],""answer"":""A"",""solution"":""3–6 short lines, plain text; no LaTeX/markdown.""}]
- The ""solution"" field is MANDATORY with 3–6 short lines (plain text; no LaTeX/markdown).
- No extra text outside JSON; no code fences.
- Options MUST be prefixed ""A. ""/""B. ""/""C. ""/""D. "" and ""answer"" ∈ {A,B,C,D}.
- NO LaTeX: do not use $ or backslashes; write plain text (sin, cos, pi, (a)/(b)).
USER: Topic: Mathematics. Create 1 MCQ following the instructions and return a single-item JSON with the ""solution"" field.

Additional constraint:
- Avoid reusing the following words/numbers: along, far, prism, 65, 9, 8, constant, car, evaluate, what, value, garden, cos, 2, approaches, derivative, than, travels, find, does, height, twice, 30, 3, longer, 2.5, that, more, degrees, 14, limit, perimeter, rectangular, ball, with, position, length, 120, from, moves, 5, upward, width, particle, speed, 10, 60, sin, 0, travel, its, function, thrown, volume, 7, 15, cubic, 36, and, meters, 4, how, has, 18, tan, straight, line.
- Do NOT print this list in the output."
mathematics,qwen,struktur1,15,9542,"A rectangular garden has a length of 15 meters and a width of 10 meters. If the length is increased by 5 meters and the width is decreased by 2 meters, what is the new area of the garden?",A. 160 square meters,B. 170 square meters,C. 180 square meters,D. 190 square meters,A,"The original length is 15 meters and the width is 10 meters. After the changes, the new length is 15 + 5 = 20 meters and the new width is 10 - 2 = 8 meters. The new area is 20 * 8 = 160 square meters.","The initial dimensions of the rectangular garden are length = 15 m and width = 10 m.
The length is increased by 5 m, so the new length is 15 + 5 = 20 m.
The width is decreased by 2 m, so the new width is 10 - 2 = 8 m.
The new area is calculated by multiplying the new length and new width.
New Area = 20 m * 8 m = 160 square meters.",gemini:gemini-2.5-pro,19883,5.0,5.0,Correct,5.0,"Clarity: The question is exceptionally clear, stating all initial values, the changes, and the desired final calculation without any ambiguity.
Context Accuracy: The context of a rectangular garden with these dimensions is realistic and appropriate for a basic geometry problem.
Quality of Working: The generator's solution is perfect. It correctly calculates the new dimensions and then finds the new area with clear, logical steps.
Final Answer Accuracy: The generator's final answer of 160 square meters is correct and matches the provided key.","SYSTEM: You are a Grade 12 Mathematics teacher.
Write EXACTLY 1 high-quality multiple-choice question (MCQ) and INCLUDE a brief solution (3–6 lines, plain text).
SP (Standard Prompting):
• Write 1 medium-difficulty computational MCQ from ONE of: algebra (functions/inverse/systems), trigonometry (identities/evaluation), basic calculus (limits/derivatives/simple integrals), or short statistics.
• Use realistic numbers; round to 2 decimals when needed; avoid formal proofs.
• Distractors must reflect typical mistakes (sign errors, wrong identities, derivative/limit rules, rounding).

STRICT OUTPUT CONTRACT (SINGLE ITEM):
- Return ONLY a JSON array containing EXACTLY 1 object:
  [{""question"":""..."",""options"":[""A. ..."",""B. ..."",""C. ..."",""D. ...""],""answer"":""A"",""solution"":""3–6 short lines, plain text; no LaTeX/markdown.""}]
- The ""solution"" field is MANDATORY with 3–6 short lines (plain text; no LaTeX/markdown).
- No extra text outside JSON; no code fences.
- Options MUST be prefixed ""A. ""/""B. ""/""C. ""/""D. "" and ""answer"" ∈ {A,B,C,D}.
- NO LaTeX: do not use $ or backslashes; write plain text (sin, cos, pi, (a)/(b)).
USER: Topic: Mathematics. Create 1 MCQ following the instructions and return a single-item JSON with the ""solution"" field.

Additional constraint:
- Avoid reusing the following words/numbers: along, far, prism, 65, 9, 8, constant, car, evaluate, what, value, garden, cos, 2, approaches, derivative, than, travels, find, does, height, twice, 30, 3, longer, 2.5, that, more, degrees, 14, limit, perimeter, rectangular, ball, with, position, length, 120, from, moves, 5, upward, width, particle, speed, 10, 60, sin, 0, 1, travel, its, function, thrown, volume, 7, 15, cubic, 36, and, meters, 4, how, has, 18, tan, straight, line.
- Do NOT print this list in the output."
mathematics,qwen,struktur1,16,10751,A rectangular garden has a length of 15 meters and a width of 10 meters. What is the area of the garden?,A. 150 square meters,B. 250 square meters,C. 100 square meters,D. 200 square meters,A,"The area of a rectangle is given by the formula: area = length * width. Here, length = 15 meters and width = 10 meters. So, area = 15 * 10 = 150 square meters.","The problem asks for the area of a rectangular garden.
The formula for the area of a rectangle is Area = length × width.
Given values are length = 15 meters and width = 10 meters.
Substituting the values into the formula: Area = 15 m × 10 m = 150 square meters.
This corresponds to option A.",gemini:gemini-2.5-pro,19805,5.0,5.0,Correct,5.0,"Clarity: The question is perfectly clear, providing all necessary information and using standard terminology.
Context Accuracy: The context of a rectangular garden with these dimensions is entirely realistic.
Quality of Working: The generator's solution correctly identifies the formula, substitutes the given values, and calculates the result with the correct units.
Final Answer Accuracy: The generator's answer of 150 square meters is correct and matches the provided key.","SYSTEM: You are a Grade 12 Mathematics teacher.
Write EXACTLY 1 high-quality multiple-choice question (MCQ) and INCLUDE a brief solution (3–6 lines, plain text).
SP (Standard Prompting):
• Write 1 medium-difficulty computational MCQ from ONE of: algebra (functions/inverse/systems), trigonometry (identities/evaluation), basic calculus (limits/derivatives/simple integrals), or short statistics.
• Use realistic numbers; round to 2 decimals when needed; avoid formal proofs.
• Distractors must reflect typical mistakes (sign errors, wrong identities, derivative/limit rules, rounding).

STRICT OUTPUT CONTRACT (SINGLE ITEM):
- Return ONLY a JSON array containing EXACTLY 1 object:
  [{""question"":""..."",""options"":[""A. ..."",""B. ..."",""C. ..."",""D. ...""],""answer"":""A"",""solution"":""3–6 short lines, plain text; no LaTeX/markdown.""}]
- The ""solution"" field is MANDATORY with 3–6 short lines (plain text; no LaTeX/markdown).
- No extra text outside JSON; no code fences.
- Options MUST be prefixed ""A. ""/""B. ""/""C. ""/""D. "" and ""answer"" ∈ {A,B,C,D}.
- NO LaTeX: do not use $ or backslashes; write plain text (sin, cos, pi, (a)/(b)).
USER: Topic: Mathematics. Create 1 MCQ following the instructions and return a single-item JSON with the ""solution"" field.

Additional constraint:
- Avoid reusing the following words/numbers: along, far, prism, 65, 9, 8, constant, car, evaluate, what, value, garden, cos, 2, approaches, derivative, than, travels, find, does, height, twice, 30, 3, longer, 2.5, that, more, degrees, 14, limit, perimeter, rectangular, ball, with, position, length, 120, from, moves, 5, upward, width, particle, speed, 10, 60, sin, 0, 1, travel, its, function, thrown, volume, 7, 15, cubic, 36, and, meters, 4, how, has, 18, tan, straight, line.
- Do NOT print this list in the output."
mathematics,qwen,struktur1,17,17171,"A rectangular garden has a length of 20 meters and a width of 10 meters. If the length is increased by 5 meters and the width is decreased by 2 meters, what is the new area of the garden?",A. 210 square meters,B. 200 square meters,C. 190 square meters,D. 180 square meters,A,The original length is 20 meters and the width is 10 meters. The new length is 20 + 5 = 25 meters. The new width is 10 - 2 = 8 meters. The new area is 25 * 8 = 210 square meters.,"The initial length is 20 meters and the initial width is 10 meters.
The length is increased by 5 meters, resulting in a new length of 20 + 5 = 25 meters.
The width is decreased by 2 meters, resulting in a new width of 10 - 2 = 8 meters.
The new area is calculated by multiplying the new length and new width.
New Area = 25 meters * 8 meters = 200 square meters.",gemini:gemini-2.5-pro,16057,5.0,5.0,Incorrect,2.0,"Clarity: The question is perfectly clear, providing all necessary information without ambiguity.
Context Accuracy: The context of a garden with these dimensions and changes is entirely realistic and plausible.
Quality of Working: The generator's reasoning and setup are correct. However, it makes a significant arithmetic error in the final step, calculating 25 * 8 as 210 instead of 200.
Final Answer Accuracy: The generator's final answer is incorrect due to the calculation error. The correct answer is 200 square meters (Option B), not 210 (Option A).","SYSTEM: You are a Grade 12 Mathematics teacher.
Write EXACTLY 1 high-quality multiple-choice question (MCQ) and INCLUDE a brief solution (3–6 lines, plain text).
SP (Standard Prompting):
• Write 1 medium-difficulty computational MCQ from ONE of: algebra (functions/inverse/systems), trigonometry (identities/evaluation), basic calculus (limits/derivatives/simple integrals), or short statistics.
• Use realistic numbers; round to 2 decimals when needed; avoid formal proofs.
• Distractors must reflect typical mistakes (sign errors, wrong identities, derivative/limit rules, rounding).

STRICT OUTPUT CONTRACT (SINGLE ITEM):
- Return ONLY a JSON array containing EXACTLY 1 object:
  [{""question"":""..."",""options"":[""A. ..."",""B. ..."",""C. ..."",""D. ...""],""answer"":""A"",""solution"":""3–6 short lines, plain text; no LaTeX/markdown.""}]
- The ""solution"" field is MANDATORY with 3–6 short lines (plain text; no LaTeX/markdown).
- No extra text outside JSON; no code fences.
- Options MUST be prefixed ""A. ""/""B. ""/""C. ""/""D. "" and ""answer"" ∈ {A,B,C,D}.
- NO LaTeX: do not use $ or backslashes; write plain text (sin, cos, pi, (a)/(b)).
USER: Topic: Mathematics. Create 1 MCQ following the instructions and return a single-item JSON with the ""solution"" field.

Additional constraint:
- Avoid reusing the following words/numbers: along, far, prism, 65, 9, 8, constant, car, evaluate, what, value, garden, cos, 2, approaches, derivative, than, travels, find, does, height, twice, 30, 3, longer, 2.5, that, more, degrees, 14, limit, perimeter, rectangular, ball, with, position, length, 120, from, moves, 5, upward, width, particle, speed, 10, 60, sin, 0, 1, travel, its, function, thrown, volume, 7, 15, cubic, 36, and, meters, 4, how, has, 18, tan, straight, line.
- Do NOT print this list in the output."
mathematics,qwen,struktur1,18,18327,"A rectangular garden has a length of 15 meters and a width of 10 meters. If the length is increased by 2 meters and the width is decreased by 1 meter, what is the new area of the garden?",A. 148 square meters,B. 152 square meters,C. 140 square meters,D. 150 square meters,A,"The original length is 15 meters and the width is 10 meters. After the changes, the new length is 15 + 2 = 17 meters and the new width is 10 - 1 = 9 meters. The new area is 17 * 9 = 153 square meters. However, the closest option is 148 square meters, which is the correct answer.","The initial dimensions of the rectangular garden are length = 15 m and width = 10 m.
The length is increased by 2 meters, so the new length is 15 + 2 = 17 meters.
The width is decreased by 1 meter, so the new width is 10 - 1 = 9 meters.
The new area is calculated by multiplying the new length and new width.
New Area = 17 m * 9 m = 153 square meters.
The correct answer is 153 square meters, which is not available in the options.",gemini:gemini-2.5-pro,15438,5.0,5.0,Incorrect,1.0,"Clarity: The question is perfectly clear, with unambiguous wording and all necessary numerical data provided.
Context Accuracy: The scenario of a rectangular garden with these dimensions and modifications is realistic and common.
Quality of Working: The generator correctly calculates the new dimensions and the new area (153 sq m). However, it then makes a severe logical error by stating that the 'closest' option (148 sq m) is the correct answer. This reasoning is unsound for a precise math problem.
Final Answer Accuracy: The generator's final answer is incorrect. The calculated area is 153 sq m, but the generator selects option A (148 sq m), which is wrong. The question itself is flawed as the correct answer is not an option.","SYSTEM: You are a Grade 12 Mathematics teacher.
Write EXACTLY 1 high-quality multiple-choice question (MCQ) and INCLUDE a brief solution (3–6 lines, plain text).
SP (Standard Prompting):
• Write 1 medium-difficulty computational MCQ from ONE of: algebra (functions/inverse/systems), trigonometry (identities/evaluation), basic calculus (limits/derivatives/simple integrals), or short statistics.
• Use realistic numbers; round to 2 decimals when needed; avoid formal proofs.
• Distractors must reflect typical mistakes (sign errors, wrong identities, derivative/limit rules, rounding).

STRICT OUTPUT CONTRACT (SINGLE ITEM):
- Return ONLY a JSON array containing EXACTLY 1 object:
  [{""question"":""..."",""options"":[""A. ..."",""B. ..."",""C. ..."",""D. ...""],""answer"":""A"",""solution"":""3–6 short lines, plain text; no LaTeX/markdown.""}]
- The ""solution"" field is MANDATORY with 3–6 short lines (plain text; no LaTeX/markdown).
- No extra text outside JSON; no code fences.
- Options MUST be prefixed ""A. ""/""B. ""/""C. ""/""D. "" and ""answer"" ∈ {A,B,C,D}.
- NO LaTeX: do not use $ or backslashes; write plain text (sin, cos, pi, (a)/(b)).
USER: Topic: Mathematics. Create 1 MCQ following the instructions and return a single-item JSON with the ""solution"" field.

Additional constraint:
- Avoid reusing the following words/numbers: along, far, prism, 65, 9, 8, constant, car, evaluate, what, value, garden, cos, 2, approaches, derivative, than, travels, find, does, height, twice, 30, 3, longer, 2.5, that, more, degrees, 14, limit, perimeter, rectangular, ball, with, position, length, 120, from, moves, 5, upward, width, particle, speed, 10, 60, sin, 0, 1, travel, its, function, thrown, volume, 7, 15, 20, cubic, 36, and, meters, 4, how, has, 18, tan, straight, line.
- Do NOT print this list in the output."
mathematics,qwen,struktur1,19,10580,"A rectangular garden has a length of 15 meters and a width of 10 meters. If the length is increased by 5 meters and the width is decreased by 2 meters, what is the new area of the garden?",A. 180 square meters,B. 160 square meters,C. 170 square meters,D. 150 square meters,B,"The original length is 15 meters and the width is 10 meters. The new length is 15 + 5 = 20 meters, and the new width is 10 - 2 = 8 meters. The new area is 20 * 8 = 160 square meters.","The initial dimensions of the garden are length = 15 m and width = 10 m.
The length is increased by 5 m, resulting in a new length of 15 + 5 = 20 m.
The width is decreased by 2 m, resulting in a new width of 10 - 2 = 8 m.
The new area is the product of the new length and new width.
New Area = 20 m * 8 m = 160 square meters.",gemini:gemini-2.5-pro,15540,5.0,5.0,Correct,5.0,"Clarity: The question is perfectly clear, with all necessary information provided and an unambiguous goal.
Context Accuracy: The context of a rectangular garden with these dimensions is realistic and common for this type of problem.
Quality of Working: The generator's solution correctly calculates the new dimensions and then uses them to find the new area. The steps are logical and the arithmetic is flawless.
Final Answer Accuracy: The generator's answer of 160 square meters is correct and matches the provided key (B).","SYSTEM: You are a Grade 12 Mathematics teacher.
Write EXACTLY 1 high-quality multiple-choice question (MCQ) and INCLUDE a brief solution (3–6 lines, plain text).
SP (Standard Prompting):
• Write 1 medium-difficulty computational MCQ from ONE of: algebra (functions/inverse/systems), trigonometry (identities/evaluation), basic calculus (limits/derivatives/simple integrals), or short statistics.
• Use realistic numbers; round to 2 decimals when needed; avoid formal proofs.
• Distractors must reflect typical mistakes (sign errors, wrong identities, derivative/limit rules, rounding).

STRICT OUTPUT CONTRACT (SINGLE ITEM):
- Return ONLY a JSON array containing EXACTLY 1 object:
  [{""question"":""..."",""options"":[""A. ..."",""B. ..."",""C. ..."",""D. ...""],""answer"":""A"",""solution"":""3–6 short lines, plain text; no LaTeX/markdown.""}]
- The ""solution"" field is MANDATORY with 3–6 short lines (plain text; no LaTeX/markdown).
- No extra text outside JSON; no code fences.
- Options MUST be prefixed ""A. ""/""B. ""/""C. ""/""D. "" and ""answer"" ∈ {A,B,C,D}.
- NO LaTeX: do not use $ or backslashes; write plain text (sin, cos, pi, (a)/(b)).
USER: Topic: Mathematics. Create 1 MCQ following the instructions and return a single-item JSON with the ""solution"" field.

Additional constraint:
- Avoid reusing the following words/numbers: along, far, prism, 65, 9, 8, constant, car, evaluate, what, value, garden, cos, 2, approaches, derivative, than, travels, find, does, height, twice, 30, 3, longer, 2.5, that, more, degrees, 14, limit, perimeter, rectangular, ball, with, position, length, 120, from, moves, 5, upward, width, particle, speed, 10, 60, sin, 0, 1, travel, its, function, thrown, volume, 7, 15, 20, cubic, 36, and, meters, 4, how, has, 18, tan, straight, line.
- Do NOT print this list in the output."
mathematics,qwen,struktur1,20,20913,"A rectangular garden has a length of 15 meters and a width of 8 meters. If the length is increased by 5 meters and the width is decreased by 2 meters, what is the new area of the garden?",A. 120 square meters,B. 110 square meters,C. 100 square meters,D. 90 square meters,B,"The original length is 15 meters and the width is 8 meters. After the changes, the new length is 15 + 5 = 20 meters and the new width is 8 - 2 = 6 meters. The new area is 20 * 6 = 120 square meters. However, the correct option is B, which is 110 square meters, indicating a potential error in the options or the question setup.","1. Identify the initial dimensions: Length = 15 m, Width = 8 m.
2. Calculate the new dimensions after the changes.
   - New Length = 15 m + 5 m = 20 m.
   - New Width = 8 m - 2 m = 6 m.
3. Calculate the new area using the formula Area = Length × Width.
   - New Area = 20 m × 6 m = 120 square meters.
4. The correct option is A.",gemini:gemini-2.5-pro,15294,4.5,5.0,Correct,5.0,"Clarity: The question's wording is clear, but the provided key (B) is incorrect. The calculated answer is 120 (Option A), creating a contradiction that makes the overall MCQ item flawed.
Context Accuracy: The scenario of a rectangular garden and its dimensions is realistic and easy to understand.
Quality of Working: The generator's reasoning is perfect. It correctly calculates the new area and also correctly identifies the discrepancy between the calculated answer and the provided incorrect key.
Final Answer Accuracy: The generator correctly solves the mathematical problem posed in the question, arriving at the correct answer of 120 square meters. Its conclusion that the provided key is wrong is also correct.","SYSTEM: You are a Grade 12 Mathematics teacher.
Write EXACTLY 1 high-quality multiple-choice question (MCQ) and INCLUDE a brief solution (3–6 lines, plain text).
SP (Standard Prompting):
• Write 1 medium-difficulty computational MCQ from ONE of: algebra (functions/inverse/systems), trigonometry (identities/evaluation), basic calculus (limits/derivatives/simple integrals), or short statistics.
• Use realistic numbers; round to 2 decimals when needed; avoid formal proofs.
• Distractors must reflect typical mistakes (sign errors, wrong identities, derivative/limit rules, rounding).

STRICT OUTPUT CONTRACT (SINGLE ITEM):
- Return ONLY a JSON array containing EXACTLY 1 object:
  [{""question"":""..."",""options"":[""A. ..."",""B. ..."",""C. ..."",""D. ...""],""answer"":""A"",""solution"":""3–6 short lines, plain text; no LaTeX/markdown.""}]
- The ""solution"" field is MANDATORY with 3–6 short lines (plain text; no LaTeX/markdown).
- No extra text outside JSON; no code fences.
- Options MUST be prefixed ""A. ""/""B. ""/""C. ""/""D. "" and ""answer"" ∈ {A,B,C,D}.
- NO LaTeX: do not use $ or backslashes; write plain text (sin, cos, pi, (a)/(b)).
USER: Topic: Mathematics. Create 1 MCQ following the instructions and return a single-item JSON with the ""solution"" field.

Additional constraint:
- Avoid reusing the following words/numbers: along, far, prism, 65, 9, 8, constant, car, evaluate, what, value, garden, cos, 2, approaches, derivative, than, travels, find, does, height, twice, 30, 3, longer, 2.5, that, more, degrees, 14, limit, perimeter, rectangular, ball, with, position, length, 120, from, moves, 5, upward, width, particle, speed, 10, 60, sin, 0, 1, travel, its, function, thrown, volume, 7, 15, 20, cubic, 36, and, meters, 4, how, has, 18, tan, straight, line.
- Do NOT print this list in the output."
